"Órgão (Cod)";"Órgão";"UO (Cod)";"UO";"Função (Cod)";"Função";"Subfunção (Cod)";"Subfunção";"GND (Cod)";"GND";"Autorizado";"Pago";"RP Pago"
"28000";"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR";"28233";"SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS - SUFRAMA";"22";"INDUSTRIA";"126";"TECNOLOGIA DA INFORMACAO";"4";"INVESTIMENTOS";"500000";"42720";"307152"
"36000";"MINISTERIO DA SAUDE";"36213";"AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR";"10";"SAUDE";"125";"NORMATIZACAO E FISCALIZACAO";"4";"INVESTIMENTOS";"766667";"82038.14";"165598.62"
"32000";"MINISTERIO DE MINAS E ENERGIA";"32266";"AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL";"25";"ENERGIA";"130";"ADMINISTRACAO DE CONCESSOES";"4";"INVESTIMENTOS";"0";"0";"0"
"25000";"MINISTERIO DA FAZENDA";"25203";"COMISSÃO DE VALORES MOBILIÁRIOS";"04";"ADMINISTRACAO";"123";"ADMINISTRACAO FINANCEIRA";"3";"OUTRAS DESPESAS CORRENTES";"885399";"405535.36";"279273.29"
"30000";"MINISTERIO DA JUSTICA";"30907";"FUNDO PENITENCIÁRIO NACIONAL - FUNPEN";"14";"DIREITOS DA CIDADANIA";"128";"FORMACAO DE RECURSOS HUMANOS";"4";"INVESTIMENTOS";"1700000";"155122.5";"1499636.27"
"30000";"MINISTERIO DA JUSTICA";"30909";"FUNDO PARA APARELHAMENTO E OPERACIONALIZAÇÃO DAS ATIVIDADES-FIM DA POLÍCIA FEDERAL - FUNAPOL";"NA";"NÃO APLICÁVEL";"NA";"NÃO APLICÁVEL";"NÃO APLICÁVEL";"NÃO APLICÁVEL";"0";"0";"0"
"25000";"MINISTERIO DA FAZENDA";"25203";"COMISSÃO DE VALORES MOBILIÁRIOS";"04";"ADMINISTRACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"240000";"0";"0"
"25000";"MINISTERIO DA FAZENDA";"25203";"COMISSÃO DE VALORES MOBILIÁRIOS";"99";"RESERVA DE CONTINGENCIA";"999";"RESERVA DE CONTINGENCIA";"9";"RESERVA DE CONTINGENCIA";"115151391";"0";"0"
"33000";"MINISTERIO DA PREVIDENCIA SOCIAL";"33206";"SUPERINTENDÊNCIA NACIONAL DE PREVIDÊNCIA COMPLEMENTAR";"99";"RESERVA DE CONTINGENCIA";"999";"RESERVA DE CONTINGENCIA";"9";"RESERVA DE CONTINGENCIA";"5461294";"0";"0"
"22000";"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO";"22906";"FUNDO DE DEFESA DA ECONOMIA CAFEEIRA";"20";"AGRICULTURA";"691";"PROMOCAO COMERCIAL";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"14000";"JUSTICA ELEITORAL";"14113";"TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"258183305";"248638621.38";"4612907.82"
"34000";"MINISTERIO PUBLICO DA UNIAO";"34103";"MINISTÉRIO PÚBLICO DO DISTRITO FEDERAL E DOS TERRITÓRIOS";"03";"ESSENCIAL A JUSTICA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"332661766";"330836765.03";"10451.9"
"15000";"JUSTICA DO TRABALHO";"15103";"TRIBUNAL REGIONAL DO TRABALHO DA 2A. REGIÃO - SÃO PAULO";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"1049019923";"1033326550.14";"1033272.14"
"14000";"JUSTICA ELEITORAL";"14127";"TRIBUNAL REGIONAL ELEITORAL DE RORAIMA";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"36030952";"35315666.03";"0"
"14000";"JUSTICA ELEITORAL";"14128";"TRIBUNAL REGIONAL ELEITORAL DO AMAPÁ";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"32758867";"30638342.69";"0"
"74000";"OPERACOES OFICIAIS DE CREDITO";"74101";"RECURSOS SOB A SUPERVISÃO DA SECRETARIA DO TESOURO NACIONAL - MINISTÉRIO DA FAZENDA";"20";"AGRICULTURA";"605";"ABASTECIMENTO";"3";"OUTRAS DESPESAS CORRENTES";"3800761000";"1380789613.28";"1320652984.33"
"12000";"JUSTICA FEDERAL";"12105";"TRIBUNAL REGIONAL FEDERAL DA 4A. REGIÃO";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"197382645";"195966731.61";"0"
"10000";"SUPREMO TRIBUNAL FEDERAL";"10101";"SUPREMO TRIBUNAL FEDERAL";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"191408624";"185981357.45";"14628.96"
"15000";"JUSTICA DO TRABALHO";"15122";"TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIÃO - RIO GRANDE DO NORTE";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"134500461";"133331500.11";"0"
"47000";"MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO";"47205";"FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA";"04";"ADMINISTRACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"813053338";"796068583.46";"24923.45"
"14000";"JUSTICA ELEITORAL";"14105";"TRIBUNAL REGIONAL ELEITORAL DA BAHIA";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"148331174";"148180562.19";"12057.43"
"01000";"CAMARA DOS DEPUTADOS";"01101";"CÂMARA DOS DEPUTADOS";"01";"LEGISLATIVA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"2281707139";"2247064993.72";"16902191.39"
"14000";"JUSTICA ELEITORAL";"14107";"TRIBUNAL REGIONAL ELEITORAL DO DISTRITO FEDERAL";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"43890591";"41841315.49";"579938.12"
"44000";"MINISTERIO DO MEIO AMBIENTE";"44207";"INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE";"18";"GESTAO AMBIENTAL";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"238205206";"231762659.2";"0"
"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXÉRCITO";"05";"DEFESA NACIONAL";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"8884955694";"8877434891.27";"5178189.48"
"15000";"JUSTICA DO TRABALHO";"15117";"TRIBUNAL REGIONAL DO TRABALHO DA 16A. REGIÃO - MARANHÃO";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"113562490";"111716164.93";"0"
"20000";"PRESIDENCIA DA REPUBLICA";"20114";"ADVOCACIA-GERAL DA UNIÃO";"04";"ADMINISTRACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"1932581404";"1872252479.45";"0"
"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDAÇÃO NACIONAL DO ÍNDIO - FUNAI";"14";"DIREITOS DA CIDADANIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"253107763";"251035938.84";"194904.38"
"15000";"JUSTICA DO TRABALHO";"15116";"TRIBUNAL REGIONAL DO TRABALHO DA 15A. REGIÃO - CAMPINAS/SP";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"760004759";"754964959.6";"6475.16"
"73000";"TRANSFERENCIAS A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS";"73108";"TRANSFERÊNCIAS CONSTITUCIONAIS - RECURSOS SOB SUPERVISÃO DO MINISTÉRIO DA FAZENDA";"28";"ENCARGOS ESPECIAIS";"847";"TRANSFERENCIAS PARA A EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"29869112020";"25405021766.62";"911288930.26"
"26000";"MINISTERIO DA EDUCACAO";"26272";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"75899923";"50579077.01";"36289998.76"
"26000";"MINISTERIO DA EDUCACAO";"26236";"UNIVERSIDADE FEDERAL FLUMINENSE";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"480000";"471254.48";"0"
"26000";"MINISTERIO DA EDUCACAO";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"56536273";"9836784.07";"18182733.06"
"26000";"MINISTERIO DA EDUCACAO";"26410";"INSTITUTO FEDERAL DO NORTE DE MINAS GERAIS";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"24832447";"2551978.6";"10493086.37"
"26000";"MINISTERIO DA EDUCACAO";"26274";"UNIVERSIDADE FEDERAL DE UBERLÂNDIA";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"7990000";"7669768.92";"143295.12"
"26000";"MINISTERIO DA EDUCACAO";"26366";"HOSPITAL UNIVERSITÁRIO ANTONIO PEDRO";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"144000";"91532.05";"0"
"26000";"MINISTERIO DA EDUCACAO";"26243";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"116060822";"92121259.84";"9203467.1"
"26000";"MINISTERIO DA EDUCACAO";"26281";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"270166";"255849";"0"
"26000";"MINISTERIO DA EDUCACAO";"26256";"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"16896430";"16626778.76";"0"
"26000";"MINISTERIO DA EDUCACAO";"26432";"INSTITUTO FEDERAL DO PARANÁ";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"52309908";"22645000.71";"3482832.8"
"26000";"MINISTERIO DA EDUCACAO";"26370";"HOSPITAL UNIVERSITÁRIO BETINA FERRO SOUZA";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"1599996";"1288398.09";"0"
"26000";"MINISTERIO DA EDUCACAO";"26291";"FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES";"12";"EDUCACAO";"212";"COOPERACAO INTERNACIONAL";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"65495240.99"
"26000";"MINISTERIO DA EDUCACAO";"26433";"INSTITUTO FEDERAL DO RIO DE JANEIRO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"783146.61"
"26000";"MINISTERIO DA EDUCACAO";"26263";"UNIVERSIDADE FEDERAL DE LAVRAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"63849289";"5054627.27";"25314877.02"
"26000";"MINISTERIO DA EDUCACAO";"26389";"HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"85140534";"83971683.48";"0"
"26000";"MINISTERIO DA EDUCACAO";"26248";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"455970";"281601.38";"829707.78"
"26000";"MINISTERIO DA EDUCACAO";"26441";"UNIVERSIDADE FEDERAL DO OESTE DO PARÁ - UFOPA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"33856612";"1629393.84";"25735182.06"
"26000";"MINISTERIO DA EDUCACAO";"26283";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"66895724";"42484123.99";"9241934.57"
"26000";"MINISTERIO DA EDUCACAO";"26237";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"192137973";"134241781.67";"8384314.93"
"26000";"MINISTERIO DA EDUCACAO";"26278";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"24265191";"8387673.44";"7198659.05"
"26000";"MINISTERIO DA EDUCACAO";"26248";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"163275.8"
"26000";"MINISTERIO DA EDUCACAO";"26391";"HOSPITAL UNIVERSITÁRIO GAFFREE E GUINLE";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1472518";"1464143.21";"0"
"26000";"MINISTERIO DA EDUCACAO";"26291";"FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"4";"INVESTIMENTOS";"159013691";"38872276.78";"64741706.55"
"26000";"MINISTERIO DA EDUCACAO";"26256";"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"28935202";"12745769.56";"228784.59"
"26000";"MINISTERIO DA EDUCACAO";"26351";"UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"13773299";"13702474.32";"270822.36"
"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"4262280";"3633291.52";"0"
"26000";"MINISTERIO DA EDUCACAO";"26266";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"700000";"272912.6";"306544.19"
"26000";"MINISTERIO DA EDUCACAO";"26244";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"18951413";"18649247.85";"0"
"26000";"MINISTERIO DA EDUCACAO";"26270";"FUNDAÇÃO UNIVERSIDADE DO AMAZONAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"59020194";"11183710.73";"12768902.4"
"26000";"MINISTERIO DA EDUCACAO";"26290";"INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANÍSIO TEIXEIRA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"112298581";"60463241.28";"4629362.22"
"26000";"MINISTERIO DA EDUCACAO";"26245";"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"35581090";"34570394.29";"0"
"26000";"MINISTERIO DA EDUCACAO";"26242";"UNIVERSIDADE FEDERAL DE PERNAMBUCO";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"372484";"367435.2";"0"
"26000";"MINISTERIO DA EDUCACAO";"26280";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"44430719";"33781062.86";"7908045.92"
"26000";"MINISTERIO DA EDUCACAO";"26428";"INSTITUTO FEDERAL DE BRASÍLIA";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"89394800";"18026244.84";"34309080.75"
"26000";"MINISTERIO DA EDUCACAO";"26395";"HOSPITAL UNIVERSITÁRIO MIGUEL RIET JUNIOR";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"1620000";"1537162.38";"0"
"26000";"MINISTERIO DA EDUCACAO";"26260";"UNIVERSIDADE FEDERAL DE ALFENAS";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"1135145";"1116760.95";"0"
"26000";"MINISTERIO DA EDUCACAO";"26407";"INSTITUTO FEDERAL GOIANO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"30191365";"17382183.35";"3387774.33"
"26000";"MINISTERIO DA EDUCACAO";"26425";"INSTITUTO FEDERAL DO ACRE";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"22374935";"334212";"1212814.74"
"26000";"MINISTERIO DA EDUCACAO";"26445";"HOSPITAL UNIVERSITÁRIO DA UNIFESP";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"2826686";"2488596.1";"0"
"26000";"MINISTERIO DA EDUCACAO";"26235";"UNIVERSIDADE FEDERAL DE GOIÁS";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"1679192";"1387365.36";"0"
"26000";"MINISTERIO DA EDUCACAO";"26266";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"20583748";"15326398.68";"8738619.98"
"26000";"MINISTERIO DA EDUCACAO";"26417";"INSTITUTO FEDERAL DA PARAÍBA";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"35125306";"22729657.77";"4767233.46"
"26000";"MINISTERIO DA EDUCACAO";"26291";"FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"42461681";"41127299.47";"0"
"26000";"MINISTERIO DA EDUCACAO";"26234";"UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"4";"INVESTIMENTOS";"0";"0";"325905.35"
"26000";"MINISTERIO DA EDUCACAO";"26101";"MINISTÉRIO DA EDUCAÇÃO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"5";"INVERSOES FINANCEIRAS";"19800000";"13879247.71";"1000000"
"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"520428647";"396769120.45";"42343906.24"
"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"37943121";"2652391.1";"14575110.07"
"26000";"MINISTERIO DA EDUCACAO";"26253";"UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"275493";"34864";"0"
"26000";"MINISTERIO DA EDUCACAO";"26251";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"324000";"229850.73";"0"
"26000";"MINISTERIO DA EDUCACAO";"26285";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"37227156";"2428039.39";"17825452.45"
"26000";"MINISTERIO DA EDUCACAO";"26286";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"34414278";"1080597.18";"8129967.71"
"26000";"MINISTERIO DA EDUCACAO";"26298";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO";"12";"EDUCACAO";"367";"EDUCACAO ESPECIAL";"4";"INVESTIMENTOS";"0";"0";"21594082.11"
"26000";"MINISTERIO DA EDUCACAO";"26351";"UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"2432568";"2400471.69";"0"
"26000";"MINISTERIO DA EDUCACAO";"26274";"UNIVERSIDADE FEDERAL DE UBERLÂNDIA";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"990000";"869663.49";"468692.47"
"26000";"MINISTERIO DA EDUCACAO";"26284";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"120000";"114183.64";"0"
"26000";"MINISTERIO DA EDUCACAO";"26274";"UNIVERSIDADE FEDERAL DE UBERLÂNDIA";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"4";"INVESTIMENTOS";"410473";"69370";"0"
"26000";"MINISTERIO DA EDUCACAO";"26232";"UNIVERSIDADE FEDERAL DA BAHIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"144549640";"99249436.35";"26698210.48"
"26000";"MINISTERIO DA EDUCACAO";"26370";"HOSPITAL UNIVERSITÁRIO BETINA FERRO SOUZA";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"145545";"119510.46";"0"
"26000";"MINISTERIO DA EDUCACAO";"26439";"INSTITUTO FEDERAL DE SÃO PAULO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"139133170";"14271202.76";"43871901.08"
"26000";"MINISTERIO DA EDUCACAO";"26362";"HOSPITAL UNIVERSITÁRIO VALTER CANTÍDIO";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"72303032";"72296959.61";"392.96"
"26000";"MINISTERIO DA EDUCACAO";"26241";"UNIVERSIDADE FEDERAL DO PARANÁ";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1101261";"802193.25";"0"
"26000";"MINISTERIO DA EDUCACAO";"26237";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"220000";"203398";"70477.87"
"26000";"MINISTERIO DA EDUCACAO";"26371";"HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"1992469";"1797324.91";"0"
"26000";"MINISTERIO DA EDUCACAO";"26272";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"0";"0";"288372.63"
"26000";"MINISTERIO DA EDUCACAO";"26404";"INSTITUTO FEDERAL BAIANO";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"578914";"261211.76";"0"
"26000";"MINISTERIO DA EDUCACAO";"26404";"INSTITUTO FEDERAL BAIANO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"56666562";"56665345.53";"0"
"26000";"MINISTERIO DA EDUCACAO";"26291";"FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"2125086";"674083.36";"83687897.61"
"26000";"MINISTERIO DA EDUCACAO";"26276";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"3416489";"1088595.03";"0"
"26000";"MINISTERIO DA EDUCACAO";"26268";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"25260441";"13030483.74";"2760921.52"
"26000";"MINISTERIO DA EDUCACAO";"26249";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"31649122";"7203229.16";"15195245.68"
"26000";"MINISTERIO DA EDUCACAO";"26422";"INSTITUTO FEDERAL CATARINENSE";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"3698571";"3692896.43";"0"
"26000";"MINISTERIO DA EDUCACAO";"26275";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"312250";"110293.99";"0"
"26000";"MINISTERIO DA EDUCACAO";"26294";"HOSPITAL DE CLÍNICAS DE PORTO ALEGRE - HCPA";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"498818119";"497152433.16";"0"
